,Age,Gender,Income,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn,Balance
1981,30,0,3,4,1,1,1,2,1,-0.5372384333697522
1982,38,1,2,2,0,1,1,0,1,1.2518810891111716
1983,39,0,1,2,1,0,1,2,1,0.10772221202810918
1984,30,1,1,0,1,0,1,2,0,0.42451382047786607
1985,46,0,1,1,1,1,0,2,0,-1.158729053472147
1986,38,1,3,1,0,1,1,0,0,-0.46191143846753807
1987,27,1,1,4,0,0,1,2,0,0.7963691766223842
1988,30,0,0,0,0,0,0,1,0,1.229593348673408
1989,29,1,3,2,1,0,1,1,0,-0.045026801948260496
1990,31,0,0,3,1,0,1,2,1,0.5033483331772617
1991,46,1,1,2,0,2,1,2,0,-1.345586049258879
1992,39,1,0,1,0,0,0,0,1,-0.05394080039326214
1993,47,1,0,0,1,2,1,0,0,0.055329573229856883
1994,35,1,3,2,0,1,0,0,0,0.28818091312502353
1995,48,1,1,4,0,2,1,0,0,-0.8197597053958654
1996,45,0,1,0,1,0,1,2,0,-2.3143999659265164
1997,69,0,2,0,0,0,0,1,1,-0.25356654764767533
1998,22,0,3,2,0,0,0,2,0,0.6270819472124266
1999,26,1,3,0,1,1,1,2,0,-0.10478077461981324
2000,30,1,3,3,0,1,1,0,0,-0.015262331876000138
2001,31,0,3,5,0,1,1,0,0,-1.0824872757081703
2002,39,1,1,2,1,1,0,2,1,0.49712966153587596
2003,65,1,3,3,0,0,0,0,0,1.1198742288502461
2004,43,1,0,5,1,0,1,0,0,0.6533019086377471
2005,39,0,0,2,0,0,0,0,0,1.3182671927600411
2006,57,1,0,2,0,1,1,0,0,0.34188428569587004
2007,35,0,3,2,1,1,1,0,0,-0.10448749950624692
2008,61,1,3,0,1,0,1,0,1,1.420455700330297
2009,37,0,1,1,1,2,1,0,0,-1.6981744715490568
2010,49,0,0,2,1,0,0,2,1,0.9474634336245237
2011,41,1,1,5,1,2,0,0,0,0.10880726151359453
2012,44,0,0,2,1,1,1,2,0,0.29275120057514786
2013,31,1,1,2,0,1,0,0,0,0.21265500971064774
2014,35,0,2,4,0,0,0,2,0,0.7206972826546417
2015,44,0,0,4,0,0,1,1,0,0.41522788722046167
2016,46,1,2,3,1,1,0,2,0,0.43263433769297466
2017,55,0,3,0,1,1,1,2,0,-0.18610485261969129
2018,40,1,3,3,0,0,0,1,0,-3.239659661008433
2019,46,0,3,3,0,0,1,0,0,0.8567194164311288
2020,46,1,0,2,1,0,1,1,0,0.058715126184658774
2021,36,0,2,4,1,0,0,1,0,1.0278656015964458
2022,46,1,0,4,1,1,1,0,1,0.9978029948415015
2023,25,1,2,3,0,1,1,2,0,-1.3013088895303595
2024,46,0,0,3,1,1,0,2,0,-0.22137671406416892
2025,54,1,2,1,1,1,1,2,0,-1.694435750619456
2026,48,0,0,4,0,1,1,2,1,-1.9317663410503398
2027,37,0,0,1,1,0,0,1,0,0.09945115554815702
2028,60,1,3,4,1,0,1,0,0,0.6883571303120546
2029,28,1,3,4,1,1,0,2,0,0.2258402144350358
2030,38,1,1,3,0,0,1,2,0,1.0257301767227638
2031,46,0,3,2,1,0,1,0,0,0.25197211759590366
2032,27,1,3,2,0,0,1,2,0,1.0476270911839016
2033,49,1,1,1,1,0,1,0,0,-1.303140045209841
2034,39,1,1,4,1,1,1,2,1,0.4139024716179834
2035,41,0,2,0,0,0,1,0,0,0.966617422467737
2036,36,0,3,3,0,0,1,1,1,-0.3239931144606969
2037,34,1,0,0,1,0,1,2,0,1.0024714489424023
2038,27,1,1,2,0,1,1,2,0,0.8692630118194741
2039,28,1,2,1,0,1,0,2,0,-0.34026068629242895
2040,30,0,3,0,1,1,0,1,0,-0.5206729903541996
2041,52,0,1,4,0,1,1,2,0,0.11313246237125794
2042,37,1,2,1,0,0,1,2,0,0.9225044548828867
2043,33,0,0,3,0,1,1,0,1,-0.973117968489579
2044,52,1,3,1,1,0,1,0,1,0.9329192194708709
2045,39,0,2,3,0,0,0,2,1,0.8791156872564698
2046,51,1,0,4,1,0,1,2,1,0.6396702917712793
2047,38,1,0,1,1,1,0,0,1,0.2537776346976641
2048,50,0,3,0,1,0,1,2,0,1.0608826194777619
2049,37,0,0,1,1,1,1,2,0,-0.35886695337986557
2050,45,0,0,2,1,1,1,1,0,-0.9214909939585184
2051,37,1,2,4,0,0,1,0,0,0.6699901034870862
2052,28,0,3,1,0,1,1,2,0,-1.8737510696602795
2053,39,0,0,3,0,1,1,0,0,0.8431936207107796
2054,46,0,1,2,0,0,1,1,1,1.4162626390455102
2055,62,0,3,2,1,0,1,0,0,1.2773238394231377
2056,32,0,1,1,1,0,0,2,0,0.5879604431423893
2057,42,0,2,4,0,1,1,2,0,-1.137258077477224
2058,32,1,1,0,0,0,1,1,1,0.6478075294769684
2059,43,1,0,4,0,0,1,0,0,0.5006321245515319
2060,48,1,0,0,1,0,0,0,0,0.5796948603332879
2061,44,0,2,2,0,0,0,1,0,0.6746322222462623
2062,44,0,1,2,1,0,1,0,0,-0.22858570034068795
2063,46,0,0,0,0,1,1,2,0,0.575910182735785
2064,58,1,1,0,1,0,1,0,0,0.7596395076442539
2065,30,1,2,3,0,1,0,2,0,0.3981642852141994
2066,46,0,0,4,0,1,1,1,0,0.7398340537855989
2067,38,0,3,4,0,0,1,0,1,0.9044133777204058
2068,42,1,1,5,0,1,1,1,1,1.026100929917952
2069,38,1,3,4,0,1,0,0,0,0.4571156854285841
2070,38,0,2,2,0,0,1,0,1,0.42621336299428114
2071,37,1,1,3,1,1,1,0,0,-1.9926006275245294
2072,42,1,3,1,1,1,1,0,0,0.1911100897132052
2073,42,0,1,4,1,0,1,1,0,1.0575896556843751
2074,64,1,2,1,1,1,0,1,0,0.9066909184641228
2075,31,1,0,1,1,1,1,2,0,0.13151553341480585
2076,43,0,3,4,1,0,1,0,0,0.4468394363462372
2077,30,1,1,3,1,1,1,0,0,-0.20705054450797614
2078,30,0,1,4,1,1,0,2,0,0.6349826957629571
2079,41,1,0,4,1,1,1,2,1,0.8189729271344697
2080,39,1,0,5,0,0,0,2,0,-1.5678798351714944
2081,33,0,1,0,1,0,1,0,0,0.46757579213510747
2082,34,0,2,3,0,1,1,0,0,-1.8486749353043077
2083,46,0,1,0,1,1,0,0,1,1.1855813744016046
2084,29,1,1,1,1,1,1,1,0,-0.17659243674543554
2085,47,0,1,1,1,0,1,0,0,0.5122746521495996
2086,32,1,2,1,1,1,1,2,0,0.7815266424959144
2087,34,0,3,2,1,1,1,2,0,1.4252193437607126
2088,64,0,1,1,0,1,1,0,1,0.9636781122335115
2089,28,1,3,5,0,0,0,2,0,0.3751357360117498
2090,41,0,3,1,0,0,0,2,0,-0.6486331953061717
2091,44,0,2,1,1,0,1,0,1,0.6795970913893689
2092,37,0,2,4,0,0,1,2,0,0.2867300638348929
2093,47,1,3,1,0,0,1,2,1,0.4714823959331695
2094,41,1,0,5,1,1,1,1,0,0.2240060319401899
2095,67,1,0,2,1,0,1,1,0,-0.41426835074636476
2096,37,1,0,4,1,1,0,2,0,0.5352695488022322
2097,55,1,3,0,1,0,1,2,0,-0.51140113745875
2098,48,1,0,0,0,0,0,0,0,0.16839781888204738
2099,38,0,2,2,1,0,1,2,0,0.3215980545395844
2100,31,1,1,2,1,1,1,2,0,0.15623386999509914
2101,24,1,2,1,1,0,1,1,0,0.11134289000004725
2102,44,0,1,1,1,2,1,2,0,0.3604699083758831
2103,43,1,0,1,0,0,1,2,0,0.6365973483798005
2104,35,1,3,2,1,0,1,0,0,0.4164876600052996
2105,42,0,0,2,1,1,0,1,0,-0.5492377188073683
2106,51,1,1,3,0,2,1,2,0,0.11285645755737049
2107,37,1,0,4,1,1,1,1,0,-1.9029072173755779
2108,32,1,0,2,0,1,1,1,0,0.673053590113218
2109,54,1,2,4,0,0,0,2,0,-1.2565214930518915
2110,37,1,3,4,1,1,0,1,0,-0.12287170010097209
2111,27,1,3,1,0,0,1,0,0,0.293646089634034
2112,52,1,1,5,1,1,0,1,0,0.34830620213352825
2113,65,1,2,4,0,1,1,2,1,0.6319543405142557
2114,44,0,1,3,1,0,1,1,0,0.38361917395729744
2115,35,0,0,0,0,1,0,1,0,0.29692814012840407
2116,53,0,2,3,0,2,0,0,1,-0.07291287629142593
2117,52,1,0,0,0,0,1,0,0,0.526658342178299
2118,46,0,0,5,0,2,1,2,0,-1.8274961351661008
2119,53,0,0,4,1,1,1,2,0,0.3754281302354255
2120,33,0,1,5,1,1,1,2,0,0.22638800173609824
2121,62,1,0,4,1,1,1,1,0,-2.1374757179923587
2122,45,0,1,2,0,0,1,0,0,-0.1419193235361812
2123,40,1,2,4,0,1,1,0,1,0.7013289842481711
2124,28,0,3,0,1,1,1,2,0,0.9437048343827158
2125,32,0,1,3,0,1,0,1,0,0.894099608652021
2126,36,0,2,4,1,1,0,2,0,0.7802112865826528
2127,47,1,0,1,0,1,1,0,0,-0.9599964129515273
2128,39,1,2,4,1,1,0,2,0,-0.9935750413350575
2129,30,0,3,4,1,2,0,2,0,-0.6656062560188445
2130,38,0,3,2,0,0,0,2,0,0.3592676529776712
2131,27,1,1,2,0,0,1,0,0,0.9224217967928269
2132,43,1,0,1,0,1,1,0,0,-0.5416793104751482
2133,45,1,2,4,0,0,0,0,1,-0.03868950939272369
2134,27,0,2,1,0,1,0,0,0,-3.0650941367908717
2135,35,1,1,3,0,1,1,2,0,-0.30768873960875875
2136,36,0,2,4,1,1,1,0,0,-1.5070489581218058
2137,36,0,3,0,1,1,1,1,0,0.7062186455856396
2138,58,0,3,2,0,0,1,0,1,0.5123876318137378
2139,37,0,1,2,1,1,1,2,0,0.5430243873232342
2140,44,0,0,1,1,1,1,0,1,0.8161022834204833
2141,42,0,1,4,1,0,1,0,1,-2.003967978721102
2142,41,1,0,3,1,0,1,2,0,1.4308241723872994
2143,48,1,0,4,0,1,1,2,0,-3.505364112166861
2144,46,0,2,1,1,0,0,0,1,0.5967524895732135
2145,34,1,3,3,1,0,1,2,0,0.6618776657761104
2146,51,1,0,3,0,1,0,2,0,1.1520074406336658
2147,27,1,3,1,0,0,0,0,0,0.1621517525735989
2148,35,1,1,3,1,0,0,2,1,0.9450514455651453
2149,48,1,1,3,1,1,1,2,0,0.277507654946483
2150,32,1,0,2,1,0,1,2,0,-2.622233084992659
2151,36,1,1,0,1,0,1,1,0,0.1556199988802578
2152,49,1,0,1,1,1,1,2,0,-0.651574624931197
2153,45,0,2,3,0,1,1,1,1,0.461177436447557
2154,47,1,2,4,0,0,0,0,1,1.0954181545845296
2155,49,0,0,1,1,1,1,0,0,0.005763143316043117
2156,60,1,2,2,0,0,1,1,0,0.8598895879793295
2157,64,0,3,4,0,0,1,2,1,0.6512727298540385
2158,40,0,0,1,1,1,0,0,0,-0.3246778315584446
2159,34,1,0,1,1,0,0,1,1,1.254326612798435
2160,59,1,1,2,1,0,1,2,1,0.7945073932778417
2161,44,0,1,0,0,0,0,2,0,0.362462315816887
2162,47,0,0,3,0,1,1,2,0,-2.081183093387952
2163,32,1,0,4,0,1,1,0,0,0.26510905202605783
2164,35,0,1,4,1,0,1,1,0,0.17222660100407255
2165,38,1,1,3,0,0,1,2,1,0.8367269256147505
2166,28,1,2,3,1,1,0,1,0,1.336658139405818
2167,26,1,1,3,0,0,1,2,0,-0.37708234147598496
2168,51,0,0,3,1,0,1,0,1,0.37316382170916346
2169,36,1,1,1,0,1,0,0,1,-0.032501962538947285
2170,33,1,3,3,1,1,0,2,1,0.37750740721535503
2171,39,1,1,4,1,0,1,2,0,0.7038244495814957
2172,39,1,0,3,0,0,0,2,1,1.3034174596360344
2173,37,1,2,3,1,1,1,2,0,-1.1351957880746546
2174,30,1,3,0,1,1,0,2,0,-1.5464435479621321
2175,43,1,1,1,0,1,1,2,0,0.19706928980598823
2176,43,0,0,0,1,1,1,1,0,0.8102463822501305
2177,33,1,1,2,1,1,0,2,0,0.194346654254837
2178,50,1,2,4,0,1,1,0,1,-2.3216489890729126
2179,53,0,0,2,0,1,0,0,0,-1.4917829220905225
2180,60,0,0,2,1,1,1,0,1,0.6395121193734062
2181,22,1,1,0,1,1,1,2,0,0.43086898311692523
2182,35,1,0,5,1,0,1,2,0,0.4757148740478186
2183,41,1,0,1,1,0,1,0,0,-0.2286627712817768
2184,46,1,0,0,0,0,1,0,0,0.15125374247135775
2185,27,1,2,1,1,1,1,2,0,0.4651882845057134
2186,33,1,0,1,0,0,0,0,0,0.6068549549277142
2187,47,0,3,1,1,1,1,2,0,-3.421073775118213
2188,42,0,1,2,1,1,1,2,0,0.9120280600474372
2189,49,0,2,1,0,1,1,1,1,0.35606659878741587
2190,39,1,0,1,0,0,0,0,0,0.11550676327193156
2191,38,1,1,2,0,0,0,2,1,0.6007752998196669
2192,57,1,3,3,1,2,1,0,0,1.2261765320355307
2193,61,0,2,4,0,1,1,1,0,-2.0810714191237674
2194,52,0,3,4,0,0,1,2,0,0.3237167718528047
2195,33,1,2,0,0,0,0,2,0,-0.0139678756747453
2196,29,0,2,4,1,0,0,0,0,1.0116357562408445
2197,38,1,3,4,1,0,1,0,0,0.5475811633609925
2198,44,1,1,4,1,1,0,1,0,-1.7341185521155127
2199,41,1,2,3,0,1,1,2,0,1.3077323962549026
2200,32,0,0,1,1,0,1,0,0,-1.9040665655346818
2201,43,0,2,3,0,1,1,2,0,-1.446450826987002
2202,36,0,1,1,1,1,1,2,0,0.19836735021921187
2203,33,0,1,2,1,1,1,0,0,-1.1679293244096116
2204,33,0,0,4,0,0,1,2,0,-1.0276541732041626
2205,29,1,1,4,1,0,0,1,0,0.049533803169917325
2206,56,0,2,0,0,0,1,0,0,1.419876162451043
2207,26,1,2,1,1,0,1,2,0,0.8303745782808103
2208,39,0,0,2,1,1,1,2,0,0.051291127165562514
2209,40,1,0,3,1,2,1,2,0,-0.884765943206031
2210,62,1,2,0,1,0,1,2,0,1.2228611357029564
2211,33,1,0,1,1,1,1,0,1,0.5209994936367444
2212,37,0,0,4,0,2,1,1,0,0.30767849224559657
2213,38,1,0,2,1,0,1,0,0,0.2114560654037014
2214,28,0,1,2,0,1,1,0,0,-0.900848454773913
2215,36,0,0,4,1,1,1,1,0,0.5887416433361341
2216,49,1,3,1,1,1,1,0,0,-0.7252290134071216
2217,47,1,1,3,1,1,0,2,0,0.7182704595604658
2218,42,0,1,2,1,0,0,2,0,0.3633885632432326
2219,43,1,0,1,1,0,1,0,1,0.4273559476163296
2220,38,0,0,5,1,1,0,2,0,0.05489145249045319
2221,33,1,3,4,1,0,1,1,0,0.8016840208180852
2222,36,1,0,4,1,1,0,0,0,0.14234308879148483
2223,35,1,0,3,1,1,1,2,0,-0.9689918607320148
2224,44,0,2,1,1,1,0,2,0,1.2966746067748665
2225,40,1,0,3,1,0,1,0,0,-1.461411279633543
2226,32,0,2,1,1,1,1,2,0,-1.214070745700737
2227,42,0,2,0,0,0,1,1,1,0.4493902003115284
2228,45,1,3,2,1,0,1,2,0,0.6860753843879431
2229,39,1,1,0,0,0,1,1,0,1.0174652553822015
2230,35,1,3,3,0,1,0,2,0,-2.2374895478697723
2231,47,1,2,3,0,0,1,2,0,0.40806911698150644
2232,49,1,0,4,0,1,0,0,0,0.970916259674655
2233,48,0,1,4,0,1,1,0,0,-0.9751473632634711
2234,34,0,1,2,0,0,1,0,1,-1.4704513501427243
2235,41,0,1,5,0,1,1,2,1,-0.0026481423173201507
2236,48,1,1,3,0,1,1,2,1,0.636456346740093
2237,30,0,0,2,0,1,0,0,0,-0.1626480205410495
2238,52,1,3,1,0,0,1,2,1,1.0138351800509382
2239,24,1,2,1,1,0,0,2,0,-0.24124500540567936
2240,45,1,3,3,0,0,0,0,0,0.48065088828149427
2241,50,1,2,4,1,1,1,1,0,-2.3602450593247055
2242,63,0,1,3,0,0,1,2,1,-0.307506214185529
2243,45,1,3,3,0,0,0,2,0,0.5322048991304191
2244,55,1,1,2,1,1,1,2,0,0.597698348469354
2245,46,0,0,4,1,1,1,2,1,0.7444335039462326
2246,34,0,2,4,0,0,0,2,0,0.3350990390485105
2247,42,0,0,1,0,1,1,0,0,0.5078331820921002
2248,43,0,0,2,0,0,1,1,0,0.2717584568171173
2249,38,1,0,1,0,0,0,2,1,0.6916104168518753
2250,29,1,2,1,0,0,1,2,0,0.5653399396744966
2251,38,0,3,4,0,0,1,1,1,-0.7649612289160489
2252,40,0,0,4,1,1,1,1,1,-0.6556748824952164
2253,51,0,1,3,0,1,1,2,0,-1.7829384181987977
2254,51,1,1,1,0,1,1,2,1,-2.6437627671417605
2255,34,0,2,4,1,0,1,2,0,-0.6591191171816423
2256,43,0,1,3,0,1,1,1,1,0.9467077472042572
2257,39,1,0,1,1,0,1,0,0,0.8784884064859876
2258,33,1,1,3,1,0,0,2,0,0.9872562679159974
2259,45,1,1,4,0,1,1,0,0,-0.29063282917799227
2260,30,0,1,2,1,1,1,1,0,-1.8825238768013797
2261,41,1,1,3,1,0,0,2,0,0.5112726784022404
2262,33,0,1,2,0,1,0,1,0,0.6982080940505373
2263,39,1,2,0,1,0,0,0,1,-0.9878149669084184
2264,47,1,3,3,1,1,1,2,1,0.311858657944988
2265,45,0,0,0,1,0,0,2,0,-0.28864892178570434
2266,29,0,2,2,0,0,1,2,0,-1.2924213512616538
2267,38,0,2,4,1,0,1,0,1,0.8948621076250849
2268,49,1,2,0,1,0,1,1,1,-0.396912334846347
2269,24,0,0,2,1,1,1,0,0,-1.7262393826001723
2270,35,1,3,2,0,0,1,2,0,-0.30316832989424103
2271,57,1,0,0,0,0,0,1,1,1.4351095412445674
2272,55,1,2,1,0,1,0,2,0,-0.6756703821910942
2273,59,0,2,3,1,1,0,0,0,-0.29329139295694695
2274,55,1,3,2,1,0,1,1,0,1.021590974166669
2275,46,0,3,0,1,2,0,1,0,0.8902854269023135
2276,42,0,3,0,0,0,1,0,1,-1.9902933940457153
2277,33,1,0,3,0,1,1,2,1,0.9028867341294393
2278,30,1,2,0,1,1,0,0,0,-2.3499975702709888
2279,36,1,0,3,0,1,0,2,0,0.7510519831119318
2280,42,0,0,1,1,1,1,0,0,-0.6822380432071223
2281,40,0,2,4,1,0,1,2,1,0.8940819705848908
2282,49,1,2,3,1,0,0,1,0,0.49205568447362547
2283,31,0,2,1,0,0,1,0,0,0.6154156520303491
2284,37,0,2,2,0,1,1,0,1,1.1242881584816393
2285,41,0,0,1,0,1,0,1,1,-1.398957677787576
2286,37,1,2,3,1,0,0,2,0,0.9251943932435132
2287,28,1,3,4,0,0,1,2,0,0.16957491388974383
2288,40,1,2,4,0,0,1,0,0,0.2523391947698434
2289,70,0,1,3,1,0,1,1,0,0.420822371542739
2290,37,0,2,2,0,1,1,2,0,0.19143856419653713
2291,28,1,2,3,1,0,1,0,0,0.2503596820185292
2292,46,1,3,3,1,0,0,0,1,1.0645864299386838
2293,49,1,2,4,0,0,1,2,0,0.04777951771822803
2294,43,1,3,4,1,0,1,2,0,0.8698117907234921
2295,40,1,2,4,0,1,0,0,0,0.9530983916917621
2296,31,1,0,4,1,0,0,1,0,0.022063678491133314
2297,38,1,2,1,1,1,1,0,0,-0.25174853803713765
2298,51,1,3,0,1,1,1,2,0,0.24496130207112943
2299,40,1,3,1,1,1,1,2,0,0.694140629094589
2300,37,1,3,3,1,2,1,1,0,-0.6202212653846494
2301,46,1,2,1,0,0,1,0,1,1.296960412964337
2302,45,0,1,4,0,0,0,0,0,1.1759114701662752
2303,30,0,2,2,0,2,0,2,0,0.08033932836406861
2304,44,1,2,4,1,1,1,1,0,-0.48931852915738766
2305,42,0,1,2,0,1,0,0,0,0.2379311636351165
2306,30,1,3,3,0,1,1,1,0,0.38450994318200715
2307,37,0,0,0,1,1,1,0,0,-0.5469571128072104
2308,62,1,3,3,1,1,0,2,0,-0.29668532500816436
2309,43,1,3,2,1,1,0,1,0,-1.5226389630654789
2310,36,1,0,5,1,0,0,1,0,0.23308676122431699
2311,38,1,1,3,1,0,1,1,0,0.8773577420280616
2312,55,0,1,1,0,0,1,0,0,1.0164756143450018
2313,38,0,1,4,1,1,0,0,0,1.0643404841420485
2314,57,1,2,4,1,0,1,0,0,0.028427232824098078
2315,31,0,1,3,1,1,1,1,0,-0.6211619277215987
2316,51,1,0,2,1,0,1,2,0,-0.4357819169365388
2317,45,1,1,3,0,0,1,1,0,0.029506078450930857
2318,53,0,0,1,1,1,1,0,0,-0.3367348220877728
2319,42,1,0,4,1,0,1,2,0,0.3477750043764715
2320,27,0,1,3,0,0,1,2,0,-0.6147510843076647
2321,53,0,0,1,1,0,1,1,0,0.42363590256172556
2322,38,1,3,4,0,0,1,2,0,-0.3029658656476844
2323,32,1,2,3,0,1,1,1,0,-0.02460804337079374
2324,47,1,1,0,1,1,1,2,1,0.47976553966508767
2325,36,0,3,1,1,1,0,2,0,-0.31890771510322474
2326,48,1,0,1,1,1,1,2,1,0.8303364017292835
2327,33,1,0,0,0,0,0,0,0,-1.7583403797728585
2328,37,1,1,2,0,1,1,2,0,0.5162205711841599
2329,36,0,1,3,0,0,0,2,0,0.7808269194502159
2330,46,1,0,4,0,2,1,1,1,-2.582217237819723
2331,47,0,0,1,0,0,0,2,0,-2.3749939906349926
2332,29,0,0,1,0,1,1,2,0,0.5368730442324443
2333,37,0,2,2,1,1,0,1,0,1.0634818439476945
2334,47,0,2,2,1,0,1,1,0,0.35679025649003776
2335,45,0,3,2,0,0,1,0,0,0.6835452709288203
2336,48,1,1,4,1,0,0,2,0,0.7299231773906814
2337,43,1,2,1,0,2,0,2,0,0.32234932129594407
2338,28,1,2,0,1,0,1,2,0,-2.193919429267583
2339,37,1,2,0,1,0,1,0,0,0.8712716891107769
2340,30,1,2,5,0,0,0,2,0,0.4945698471357803
2341,39,1,1,3,0,1,1,2,0,-3.0681848663999207
2342,35,1,0,4,0,0,1,2,0,0.48314635498254543
2343,34,1,1,5,0,1,1,0,1,0.3314182942562181
2344,30,1,3,3,1,1,1,1,0,0.3918089688943049
2345,37,0,0,2,1,0,1,0,0,1.1154314543001331
2346,41,0,3,1,1,1,0,1,0,0.7895646545400569
2347,26,1,0,3,1,0,1,1,0,1.232552147789033
2348,35,1,2,3,0,1,0,1,0,0.09488154104632211
2349,41,1,1,4,1,1,1,2,0,-1.7884126283892903
2350,39,0,0,4,1,0,1,1,0,1.093684447795099
2351,70,1,3,3,1,0,0,2,1,0.04538443202296904
2352,31,1,0,3,0,1,1,2,0,-1.8544298501525314
2353,55,1,3,1,0,0,1,0,0,0.0872420886168337
2354,35,0,3,0,1,0,0,1,0,-0.4642094874817182
2355,30,1,1,3,1,0,1,2,1,0.5204483987452105
2356,37,0,0,4,1,0,1,2,0,0.5783560254550458
2357,39,1,1,4,0,0,0,1,0,-0.04051300063044875
2358,36,1,1,3,0,1,0,0,0,0.48984818579532136
2359,56,1,0,4,0,0,0,1,0,0.9128438805399148
2360,61,0,2,2,1,1,0,0,1,0.43459807668045364
2361,29,1,2,0,1,1,1,0,0,0.484368194635896
2362,53,1,1,3,0,0,0,2,0,-1.3726657417410768
2363,39,1,2,1,0,0,1,2,0,-1.9681820983193907
2364,55,0,0,2,0,0,1,2,1,0.3902187412477293
2365,42,0,1,3,0,1,1,2,1,-2.1319569754944134
2366,36,1,3,4,0,0,1,1,1,0.436999169792332
2367,52,1,1,3,0,1,0,2,1,0.4413928704119707
2368,44,1,3,4,1,1,1,2,0,0.08462015229812825
2369,38,1,2,0,1,0,0,1,0,1.1272376257205814
2370,38,0,3,1,1,1,0,1,0,-0.6809033346092993
2371,33,1,2,1,1,0,1,1,0,-0.7286248865723719
2372,31,0,0,4,1,1,0,1,0,0.13922321105652288
2373,46,0,3,1,1,2,1,0,1,0.726151123758678
2374,45,1,0,2,0,0,0,2,0,0.9634588677657134
2375,37,0,2,1,0,2,1,2,0,0.7873212805498352
2376,43,1,2,1,1,0,0,2,0,-1.7477624161062808
2377,38,1,1,0,1,1,1,1,0,1.065401282333655
2378,29,1,0,2,1,1,1,1,1,0.18080561313166826
2379,29,1,1,2,0,1,1,1,0,-0.15556473524695608
2380,36,1,2,0,1,1,1,0,0,-0.6581488610420431
2381,35,0,1,0,1,0,1,1,0,-1.032170963280828
2382,43,1,2,2,1,0,1,1,1,0.15120263724911906
2383,45,0,1,2,1,1,1,1,0,0.7162307703464942
2384,45,0,0,4,0,0,1,2,1,0.20945103628180067
2385,40,1,1,3,1,1,1,0,0,-0.5127139735524607
2386,53,0,0,1,0,2,0,1,1,0.0724963452889175
2387,31,1,3,3,1,1,1,2,0,-0.5752053285208059
2388,38,0,0,5,0,1,0,1,0,1.276661169854633
2389,35,0,3,3,0,0,0,1,0,-0.4237125132840259
2390,51,1,1,0,1,0,1,2,0,0.6226548603304534
2391,40,1,0,2,0,1,1,1,0,0.15861670092483562
2392,46,0,3,4,0,0,1,2,0,0.14162683075554758
2393,36,1,2,3,0,1,1,2,1,-0.5520676576918394
2394,43,0,1,2,0,0,0,1,0,0.8827190932831988
2395,27,1,0,1,0,1,0,2,0,-0.46908558879767726
2396,30,0,0,2,0,1,0,0,0,0.4610581842672971
2397,32,0,0,2,1,1,1,1,0,0.2904934765728121
2398,45,0,0,0,1,0,1,0,1,1.4225898462947477
2399,29,1,1,0,0,1,0,2,0,-0.9898998436151015
2400,44,1,1,4,1,1,1,0,0,-0.5490035589756107
2401,53,1,3,0,0,1,1,2,0,0.5244934316126663
2402,32,0,1,3,0,1,1,2,0,0.6231120791897161
2403,59,0,1,1,0,1,0,2,0,-0.2029288977515136
2404,30,0,0,0,1,2,1,1,0,0.47171447826585344
2405,58,1,0,3,0,0,0,2,1,1.4915651894695634
2406,37,0,3,2,0,0,1,2,0,1.285916519967487
2407,34,1,2,4,0,0,1,2,0,0.16386084866989817
2408,26,0,0,3,0,1,1,2,0,-1.729659681005994
2409,48,1,0,1,1,1,1,2,0,-1.1785551779216525
2410,28,1,3,1,1,1,1,0,0,0.6518495175993801
2411,49,0,1,3,1,0,1,0,1,0.23333031607474813
2412,40,0,0,2,1,1,1,2,1,-0.27139087349984503
2413,42,1,2,0,1,0,1,1,0,0.24687405334514279
2414,52,1,1,5,0,0,1,0,1,-2.084090730135426
2415,32,1,0,1,0,1,0,2,1,-0.8667563543938542
2416,36,1,1,0,1,1,0,2,0,0.29361973740182784
2417,36,1,0,4,1,0,1,1,1,1.2107113383050823
2418,40,1,0,5,1,1,1,1,0,-1.904255811921472
2419,51,0,1,4,1,1,1,2,0,0.04154724165246199
2420,65,1,2,3,1,0,0,0,1,-1.23017118344472
2421,50,0,0,4,0,0,0,0,0,0.4011494462664512
2422,26,1,3,0,0,1,0,0,0,-0.23938033075009826
2423,52,1,3,0,1,1,1,2,0,0.2316934404125648
2424,56,0,0,4,1,0,0,2,1,-0.06776097568162374
2425,27,1,0,3,0,0,1,0,0,-0.5681423355848769
2426,42,0,1,1,1,0,1,0,0,-0.04324083143337846
2427,33,0,0,4,1,1,1,0,0,0.3447034951823245
2428,39,1,0,4,1,2,1,1,0,0.37362108292303225
2429,27,1,0,1,0,0,1,2,0,-0.09564972948598113
2430,49,0,3,4,1,1,1,2,0,-0.2834736213622805
2431,36,1,1,4,0,0,1,0,1,0.8164664354644845
2432,26,0,0,2,1,1,1,2,0,-1.291613170117668
2433,41,0,1,4,0,0,1,2,0,-0.506604828999953
2434,47,0,0,1,0,1,1,2,1,0.11058200112009385
2435,30,0,0,2,0,0,1,2,1,0.9788370710095085
2436,42,1,0,1,0,0,1,0,0,0.7236093067911143
2437,40,1,1,4,0,1,1,2,0,-1.7928368412058981
2438,43,0,2,2,1,0,1,0,0,0.9490603773928648
2439,32,0,1,0,1,0,0,2,1,0.635548334456942
2440,35,1,3,1,0,1,0,2,0,0.9358920112763006
2441,32,1,1,1,1,1,1,2,0,0.2429287612032155
